analysis_timestamp,eligible_on_demand_cost,eligible_discounted_cost,covered_on_demand_cost,consumed_commitment,unused_commitment_waste,gross_savings,net_savings,utilization,coverage_rate
2025-09-01 00:00:00,19.312712955100004,11.290159239427737,19.312712955099997,11.290159239427737,9.966680841127527,8.022553715672261,-1.9441271254552657,0.5311306476711669,0.9999999999999997
2025-09-01 01:00:00,19.130116002399998,11.188863563662062,19.130116002399994,11.188863563662062,10.067976516893202,7.941252438737937,-2.1267240781552648,0.5263653262319594,0.9999999999999998
2025-09-01 02:00:00,19.2168260776,11.280387633809303,19.216826077599993,11.280387633809303,9.976452446745961,7.936438443790696,-2.0400140029552656,0.5306709553753505,0.9999999999999997
2025-09-01 03:00:00,18.622779712399996,10.954030951832262,18.6227797124,10.954030951832262,10.302809128723002,7.668748760567736,-2.634060368155266,0.5153179357948167,1.0000000000000002
2025-09-01 04:00:00,20.092498311499995,12.000062505995986,20.09249831149999,12.000062505995986,9.256777574559278,8.092435805504014,-1.1643417690552642,0.5645271103569653,0.9999999999999998
2025-09-01 05:00:00,22.3054807783,13.505920762780798,22.3054807783,13.505920762780798,7.750919317774466,8.799560015519203,1.0486406977447373,0.6353682255499191,1.0
2025-09-01 06:00:00,24.4844386078,14.870290379363084,24.484438607800005,14.870290379363084,6.38654970119218,9.614148228436916,3.2275985272447354,0.6995531943134723,1.0000000000000002
2025-09-01 07:00:00,25.478136248099997,15.44465249913604,25.478136248100014,15.44465249913604,5.812187581419224,10.033483748963958,4.221296167544734,0.7265733025514016,1.0000000000000007
2025-09-01 08:00:00,24.9061602978,15.077257335576022,24.906160297800003,15.077257335576022,6.179582744979243,9.828902962223975,3.649320217244732,0.7092896817419242,1.0000000000000002
2025-09-01 09:00:00,25.636504885199997,15.533875349414222,25.63650488520001,15.533875349414222,5.722964731141042,10.102629535785777,4.379664804644735,0.7307706738417751,1.0000000000000004
2025-09-01 10:00:00,25.113680182200003,15.19629883714827,25.113680182200003,15.19629883714827,6.060541243406995,9.917381345051727,3.856840101644732,0.7148898321462706,1.0
2025-09-01 11:00:00,26.072636860299998,15.745807786201723,26.072636860299994,15.745807786201723,5.511032294353541,10.326829074098274,4.815796779744733,0.7407407557534966,0.9999999999999999
2025-09-01 12:00:00,26.323668066499994,15.914434719863804,26.32366806650001,15.914434719863804,5.34240536069146,10.4092333466362,5.066827985944739,0.7486735873984188,1.0000000000000004
2025-09-01 13:00:00,26.258796915299996,15.899980025239941,26.258796915299996,15.899980025239941,5.356860055315323,10.358816890060055,5.001956834744732,0.7479935853581774,1.0
2025-09-01 14:00:00,25.2765384247,15.288939812165411,25.2765384247,15.288939812165411,5.967900268389853,9.987598612534592,4.019698344144739,0.719248004605868,1.0
2025-09-01 15:00:00,24.5437631707,14.739487769896035,24.543763170700007,14.739487769896035,6.517352310659229,9.804275400803965,3.286923090144736,0.6933997581032286,1.0000000000000002
2025-09-01 16:00:00,23.9721410997,14.28286382975033,23.972141099700004,14.28286382975033,6.9739762508049346,9.689277269949674,2.7153010191447393,0.671918487208059,1.0000000000000002
2025-09-01 17:00:00,20.891773255999997,12.334121728796768,20.891773256,12.334121728796768,8.922718351758496,8.557651527203234,-0.36506682455526196,0.5802424858095174,1.0000000000000002
2025-09-01 18:00:00,20.830930358099994,12.251265743097822,20.8309303581,12.251265743097822,9.005574337457443,8.579664615002178,-0.4259097224552644,0.5763446352642362,1.0000000000000004
2025-09-01 19:00:00,20.5902380396,12.074002464133759,20.5902380396,12.074002464133759,9.182837616421505,8.516235575466247,-0.666602040955258,0.5680055181474728,1.0
2025-09-01 20:00:00,19.778834219799997,11.558866438153606,19.7788342198,11.558866438153606,9.697973642401658,8.219967781646394,-1.478005860755264,0.5437716233621713,1.0000000000000002
2025-09-01 21:00:00,19.833741630200002,11.58141071089785,19.833741630200002,11.58141071089785,9.675429369657413,8.252330919302146,-1.4230984503552673,0.5448321889334797,1.0
2025-09-01 22:00:00,19.813547395500002,11.567060214889251,19.813547395500002,11.567060214889251,9.689779865666013,8.24648718061075,-1.4432926850552636,0.5441570887796368,1.0
2025-09-01 23:00:00,20.3915860455,11.92302483308989,20.39158604549998,11.92302483308989,9.333815247465374,8.468561212410108,-0.8652540350552655,0.5609029746616243,0.9999999999999991
2025-09-02 00:00:00,19.814005379399998,11.582501558164932,19.814005379399983,11.582501558164932,9.674338522390332,8.231503821235068,-1.442834701155265,0.5448835064041361,0.9999999999999993
2025-09-02 01:00:00,19.572133362400002,11.433856833952294,19.572133362399995,11.433856833952294,9.82298324660297,8.138276528447701,-1.6847067181552688,0.5378907114426399,0.9999999999999997
2025-09-02 02:00:00,19.207587883699997,11.24576772674328,19.20758788369999,11.24576772674328,10.011072353811985,7.961820156956718,-2.0492521968552664,0.5290423075173044,0.9999999999999997
2025-09-02 03:00:00,19.0639724158,11.215058540619983,19.0639724158,11.215058540619983,10.04178153993528,7.848913875180013,-2.1928676647552674,0.5275976343670656,1.0
2025-09-02 04:00:00,20.8152615196,12.454234734200169,20.815261519600007,12.454234734200169,8.802605346355096,8.36102678539983,-0.44157856095526604,0.5858930436980944,1.0000000000000004
2025-09-02 05:00:00,22.627957009899998,13.710532893536918,22.62795700990001,13.710532893536918,7.546307187018346,8.917424116363083,1.371116929344737,0.6449939333211927,1.0000000000000004
2025-09-02 06:00:00,25.2282948972,15.342555846381467,25.228294897199994,15.342555846381467,5.914284234173797,9.88573905081853,3.9714548166447337,0.7217703002063839,0.9999999999999997
2025-09-02 07:00:00,26.6572782505,16.15086751705863,26.6572782505,16.15086751705863,5.1059725634966355,10.506410733441378,5.400438169944742,0.7597962564451274,1.0
2025-09-02 08:00:00,25.9003679982,15.65655937604447,25.900367998200007,15.65655937604447,5.600280704510794,10.243808622155537,4.643527917644743,0.7365421820323302,1.0000000000000002
2025-09-02 09:00:00,25.9969992585,15.726907523578012,25.996999258500004,15.726907523578012,5.529932556977252,10.270091734921989,4.7401591779447365,0.7398516178312049,1.0000000000000002
2025-09-02 10:00:00,24.9909512802,15.09924365668417,24.990951280200004,15.09924365668417,6.1575964238710945,9.891707623515828,3.734111199644733,0.7103239992145508,1.0000000000000002
2025-09-02 11:00:00,26.280903629599994,15.85422943781872,26.280903629600008,15.85422943781872,5.402610642736544,10.426674191781286,5.024063549044742,0.7458413093261875,1.0000000000000004
2025-09-02 12:00:00,26.431945591399995,15.978937512541851,26.43194559140001,15.978937512541851,5.277902568013413,10.453008078858144,5.17510551084473,0.7517080361891896,1.0000000000000004
2025-09-02 13:00:00,26.3756527231,15.9795890074569,26.375652723099996,15.9795890074569,5.277251073098364,10.3960637156431,5.118812642544736,0.7517386849080292,0.9999999999999999
2025-09-02 14:00:00,25.4280425302,15.405768445475243,25.428042530200003,15.405768445475243,5.851071635080022,10.022274084724756,4.171202449644735,0.7247440535419796,1.0000000000000002
2025-09-02 15:00:00,24.487022865799997,14.731530481836904,24.487022865800007,14.731530481836904,6.52530959871836,9.755492383963094,3.2301827852447342,0.6930254179835789,1.0000000000000004
2025-09-02 16:00:00,23.5869328684,14.084749170208516,23.586932868400023,14.084749170208516,7.172090910346748,9.50218369819148,2.330092787844732,0.6625984443987311,1.0000000000000009
2025-09-02 17:00:00,20.923145958,12.397276863028166,20.923145957999996,12.397276863028166,8.859563217527098,8.525869094971835,-0.3336941225552632,0.583213535786469,0.9999999999999998
2025-09-02 18:00:00,20.6816759933,12.167759113190177,20.681675993299994,12.167759113190177,9.089080967365087,8.51391688010982,-0.575164087255267,0.5724161760204735,0.9999999999999997
2025-09-02 19:00:00,20.1775759339,11.834035962533704,20.177575933900002,11.834035962533704,9.42280411802156,8.343539971366294,-1.079264146655266,0.556716610638611,1.0000000000000002
2025-09-02 20:00:00,20.1979443789,11.818588602926033,20.197944378900008,11.818588602926033,9.438251477629231,8.379355775973963,-1.0588957016552687,0.5559899099837097,1.0000000000000004
2025-09-02 21:00:00,20.216129774999995,11.80267634667356,20.216129775000002,11.80267634667356,9.454163733881705,8.41345342832644,-1.0407103055552653,0.5552413388794358,1.0000000000000004
2025-09-02 22:00:00,19.6285802121,11.454841392585845,19.6285802121,11.454841392585845,9.80199868796942,8.173738819514154,-1.628259868455265,0.5388779023211537,1.0
2025-09-02 23:00:00,20.287264710299997,11.867562759914962,20.287264710300008,11.867562759914962,9.389277320640302,8.419701950385038,-0.9695753702552636,0.5582938345935452,1.0000000000000004
2025-09-03 00:00:00,20.062445746500003,11.72930440916817,20.062445746500003,11.72930440916817,9.527535671387094,8.33314133733183,-1.1943943340552643,0.5517896528702577,1.0
2025-09-03 01:00:00,19.4601972507,11.371247423837362,19.460197250699984,11.371247423837362,9.885592656717902,8.088949826862637,-1.7966428298552657,0.5349453343368393,0.9999999999999992
2025-09-03 02:00:00,18.985549785,11.120202029890551,18.98554978499999,11.120202029890551,10.136638050664713,7.865347755109447,-2.271290295555266,0.5231352349525731,0.9999999999999994
2025-09-03 03:00:00,19.1457311757,11.253643787244563,19.1457311757,11.253643787244563,10.003196293310701,7.892087388455435,-2.111108904855266,0.529412826393649,1.0
2025-09-03 04:00:00,20.304116348400004,12.132903725623333,20.304116348400004,12.132903725623333,9.123936354931931,8.171212622776666,-0.9527237321552651,0.5707764502929074,1.0
2025-09-03 05:00:00,22.0867745385,13.388825569145022,22.08677453849999,13.388825569145022,7.868014511410243,8.697948969354979,0.8299344579447361,0.6298596366349143,0.9999999999999997
2025-09-03 06:00:00,25.7275970502,15.627958746715287,25.727597050200007,15.627958746715287,5.628881333839978,10.099638303484713,4.470756969644736,0.7351967031549055,1.0000000000000002
2025-09-03 07:00:00,27.107465145499994,16.387700400902016,27.107465145500004,16.387700400902016,4.869139679653248,10.719764744597981,5.850625064944733,0.7709377470404313,1.0000000000000004
2025-09-03 08:00:00,26.921108328600003,16.24549981634103,26.9211083286,16.24549981634103,5.011340264214233,10.67560851225897,5.664268248044737,0.7642481081278696,0.9999999999999999
2025-09-03 09:00:00,26.418730685,15.953284693647591,26.418730685000007,15.953284693647591,5.303555386907673,10.465445991352405,5.161890604444732,0.7505012331649843,1.0000000000000002
2025-09-03 10:00:00,25.329451383099997,15.313771245995113,25.329451383100004,15.313771245995113,5.943068834560151,10.01568013710488,4.072611302544729,0.7204161666532655,1.0000000000000002
