analysis_timestamp,eligible_on_demand_cost,eligible_discounted_cost,covered_on_demand_cost,consumed_commitment,unused_commitment_waste,gross_savings,net_savings,utilization,coverage_rate
2026-03-01 00:00:00,40.4688787735,23.032420968833517,40.46887877350002,23.032420968833517,0.10966341741663754,17.436457804666496,17.32679438724986,0.9952612990434953,1.0000000000000004
2026-03-01 01:00:00,40.1567853735,22.836810701569213,40.15678537349999,22.836810701569213,0.30527368468094096,17.31997467193079,17.01470098724985,0.9868087213067843,0.9999999999999998
2026-03-01 02:00:00,39.9116627732,22.71697365351044,39.911662773200014,22.71697365351044,0.42511073273971434,17.194689119689567,16.769578386949853,0.9816304043471429,1.0000000000000004
2026-03-01 03:00:00,39.5041503147,22.441311933150637,39.50415031470002,22.441311933150637,0.7007724530995176,17.06283838154937,16.36206592844985,0.9697186977022744,1.0000000000000004
2026-03-01 04:00:00,39.6744366605,22.551949968061535,39.67443666050001,22.551949968061535,0.5901344181886188,17.122486692438464,16.532352274249845,0.9744995131666166,1.0000000000000002
2026-03-01 05:00:00,40.2459487924,22.892531227618843,40.245948792400014,22.892531227618843,0.24955315863131133,17.353417564781164,17.103864406149853,0.9892164787550605,1.0000000000000004
2026-03-01 06:00:00,40.636130820300004,23.149897234166634,40.62831797238355,23.142084386250154,0.0,17.486233586133373,17.486233586133373,1.0,0.9998077364217818
2026-03-01 07:00:00,40.4595993814,23.05016633469188,40.45959938140001,23.05016633469188,0.09191805155827382,17.40943304670812,17.317514995149846,0.9960280997154739,1.0000000000000004
2026-03-01 08:00:00,40.8602280479,23.36630015320423,40.62008849966323,23.142084386250154,0.0,17.47800411341307,17.47800411341307,1.0,0.9941229023989965
2026-03-01 09:00:00,40.9544655283,23.44462231414431,40.62765307856542,23.142084386250154,0.0,17.48556869231527,17.48556869231527,1.0,0.9920201021910848
2026-03-01 10:00:00,41.079375407499995,23.508234764672814,40.680857259879595,23.142084386250154,0.0,17.5387728736294,17.5387728736294,1.0,0.9902988265116699
2026-03-01 11:00:00,41.176036713100004,23.566209197783095,40.712853715747904,23.142084386250154,0.0,17.570769329497736,17.570769329497736,1.0,0.9887511515355547
2026-03-01 12:00:00,41.185198215199996,23.573474909613203,40.71391425638379,23.142084386250154,0.0,17.57182987013359,17.57182987013359,1.0,0.988556957857683
2026-03-01 13:00:00,41.2007305416,23.58379027468643,40.717927404693256,23.142084386250154,0.0,17.57584301844308,17.57584301844308,1.0,0.9882816850439274
2026-03-01 14:00:00,41.2791064519,23.636863973546895,40.737545321175375,23.142084386250154,0.0,17.595460934925192,17.595460934925192,1.0,0.9868805025768745
2026-03-01 15:00:00,41.2517339693,23.62094052928286,40.727456104835554,23.142084386250154,0.0,17.585371718585375,17.585371718585375,1.0,0.987290767829187
2026-03-01 16:00:00,41.584527682499996,23.830219554415038,40.827850214180614,23.142084386250154,0.0,17.68576582793043,17.68576582793043,1.0,0.9818038700812799
2026-03-01 17:00:00,41.1900050774,23.57021033271093,40.72214400340011,23.142084386250154,0.0,17.58005961714993,17.58005961714993,1.0,0.9886413931457222
2026-03-01 18:00:00,40.9569601929,23.400247007277205,40.67774788196178,23.142084386250154,0.0,17.5356634957116,17.5356634957116,1.0,0.9931827872570821
2026-03-01 19:00:00,40.8715920279,23.324448785560964,40.67628876998158,23.142084386250154,0.0,17.53420438373139,17.53420438373139,1.0,0.9952215402378968
2026-03-01 20:00:00,40.5986937645,23.12985654849924,40.59869376450001,23.12985654849924,0.012227837750913295,17.46883721600077,17.45660937824986,0.9994716189973718,1.0000000000000004
2026-03-01 21:00:00,40.5864432589,23.093764961694703,40.5864432589,23.093764961694703,0.04831942455545146,17.492678297205302,17.44435887264985,0.9979120539123019,1.0
2026-03-01 22:00:00,40.51278662199999,23.047445339037957,40.51278662199999,23.047445339037957,0.09463904721219762,17.465341282962058,17.37070223574986,0.9959105219031857,1.0
2026-03-01 23:00:00,40.530764818099996,23.061968934518696,40.53076481810004,23.061968934518696,0.08011545173145862,17.468795883581315,17.388680431849856,0.9965381056263428,1.000000000000001
2026-03-02 00:00:00,40.574737529000004,23.092231341340316,40.574737529000004,23.092231341340316,0.04985304490983822,17.482506187659684,17.432653142749846,0.9978457841533298,1.0
2026-03-02 01:00:00,40.3467531117,22.944707855840477,40.3467531117,22.944707855840477,0.1973765304096773,17.402045255859537,17.20466872544986,0.9914710997023696,1.0
2026-03-02 02:00:00,40.2112926194,22.897786851302904,40.2112926194,22.897786851302904,0.24429753494725048,17.31350576809709,17.06920823314984,0.9894435811887196,1.0
2026-03-02 03:00:00,39.6609227801,22.554210887223373,39.66092278010001,22.554210887223373,0.5878734990267809,17.106711892876632,16.51883839384985,0.9745972104666568,1.0000000000000002
2026-03-02 04:00:00,40.1376803075,22.918170092108635,40.13768030750002,22.918170092108635,0.22391429414151887,17.219510215391367,16.995595921249848,0.9903243679175867,1.0000000000000004
2026-03-02 05:00:00,42.5734891605,24.62342084906567,40.93804034187212,23.142084386250154,0.0,17.79595595562195,17.79595595562195,1.0,0.9615852764037657
2026-03-02 06:00:00,48.266168845699994,28.131074323278412,41.37365296906779,23.142084386250154,0.0,18.23156858281763,18.23156858281763,1.0,0.8571977838417922
2026-03-02 07:00:00,50.669116463099996,29.65896626296445,41.3664030713017,23.142084386250154,0.0,18.224318685051525,18.224318685051525,1.0,0.8164026917940628
2026-03-02 08:00:00,50.104008089299995,29.225053110415125,41.371846310104914,23.142084386250154,0.0,18.229761923854724,18.229761923854724,1.0,0.825719296475607
2026-03-02 09:00:00,49.7600677148,28.976987418966424,41.386287668963206,23.142084386250154,0.0,18.244203282713077,18.244203282713077,1.0,0.8317168679546189
2026-03-02 10:00:00,50.44674729270001,29.380233644069218,41.412374016088215,23.142084386250154,0.0,18.27028962983803,18.27028962983803,1.0,0.8209126700638808
2026-03-02 11:00:00,50.4022467195,29.279661673666553,41.44309445164849,23.142084386250154,0.0,18.30101006539832,18.30101006539832,1.0,0.822246966138013
2026-03-02 12:00:00,49.9842090107,29.02471493888698,41.43706404385562,23.142084386250154,0.0,18.294979657605477,18.294979657605477,1.0,0.829003096457629
2026-03-02 13:00:00,50.9477981342,29.628427852812244,41.442596887438086,23.142084386250154,0.0,18.30051250118792,18.30051250118792,1.0,0.8134325408583005
2026-03-02 14:00:00,51.3161262209,29.88757350299042,41.4486522857458,23.142084386250154,0.0,18.30656789949563,18.30656789949563,1.0,0.8077120261830016
2026-03-02 15:00:00,50.5546371082,29.42656980369674,41.418847127634216,23.142084386250154,0.0,18.27676274138404,18.27676274138404,1.0,0.8192887833214423
2026-03-02 16:00:00,48.800274810800005,28.25557669868025,41.40361831590826,23.142084386250154,0.0,18.261533929658096,18.261533929658096,1.0,0.848430023733088
2026-03-02 17:00:00,45.1475102561,25.897811375981362,41.384703417205984,23.142084386250154,0.0,18.24261903095582,18.24261903095582,1.0,0.916655274730557
2026-03-02 18:00:00,42.7834849903,24.474693563689666,41.189973037662575,23.142084386250154,0.0,18.047888651412382,18.047888651412382,1.0,0.962754040420066
2026-03-02 19:00:00,42.9834137105,24.54384588296053,41.17340519032084,23.142084386250154,0.0,18.031320804070678,18.031320804070678,1.0,0.9578905358152833
2026-03-02 20:00:00,41.909262674599994,23.888476418828326,41.08713680172355,23.142084386250154,0.0,17.945052415473366,17.945052415473366,1.0,0.9803831940623783
2026-03-02 21:00:00,42.072233720999996,23.957073211958868,41.101088920769676,23.142084386250154,0.0,17.95900453451949,17.95900453451949,1.0,0.9769172037151529
2026-03-02 22:00:00,41.436983944999994,23.571439655548893,40.967005048480544,23.142084386250154,0.0,17.82492066223037,17.82492066223037,1.0,0.9886579849261409
2026-03-02 23:00:00,41.3172295139,23.474887535916274,40.95396998241243,23.142084386250154,0.0,17.811885596162256,17.811885596162256,1.0,0.9912080375242642
2026-03-03 00:00:00,41.651563621600005,23.68124560887012,41.05960511015583,23.142084386250154,0.0,17.91752072390566,17.91752072390566,1.0,0.9857878442014313
2026-03-03 01:00:00,41.126924149299995,23.372753220260734,40.87739403418267,23.142084386250154,0.0,17.73530964793251,17.73530964793251,1.0,0.9939326822931986
2026-03-03 02:00:00,40.648821001900004,23.13493442583495,40.648821001900004,23.13493442583495,0.007149960415205214,17.513886576065058,17.506736615649853,0.9996910407767999,1.0
2026-03-03 03:00:00,40.2243323672,22.891442582019867,40.22433236720001,22.891442582019867,0.2506418042302876,17.332889785180136,17.082247980949848,0.9891694369423696,1.0000000000000004
2026-03-03 04:00:00,41.0735413385,23.469991259276465,40.71769767647417,23.142084386250154,0.0,17.575613290223963,17.575613290223963,1.0,0.9913364260682269
2026-03-03 05:00:00,42.4979442035,24.53263556068912,40.96364642669364,23.142084386250154,0.0,17.821562040443464,17.821562040443464,1.0,0.9638971294832658
2026-03-03 06:00:00,47.9866205622,27.995408197250697,41.36388827376136,23.142084386250154,0.0,18.22180388751119,18.22180388751119,1.0,0.8619879414126633
2026-03-03 07:00:00,50.1581158339,29.325837969997632,41.386329932445435,23.142084386250154,0.0,18.244245546195238,18.244245546195238,1.0,0.8251173163979568
2026-03-03 08:00:00,50.8185929464,29.647951857679338,41.41687486974157,23.142084386250154,0.0,18.274790483491387,18.274790483491387,1.0,0.8149945220526918
2026-03-03 09:00:00,49.87049221229999,29.00124847453688,41.40266075656913,23.142084386250154,0.0,18.26057637031897,18.26057637031897,1.0,0.8302035716895858
2026-03-03 10:00:00,49.705007808699996,28.923500449366077,41.360035181152334,23.142084386250154,0.0,18.217950794902183,18.217950794902183,1.0,0.8321100228036376
2026-03-03 11:00:00,49.2965400215,28.676793811553562,41.326978601055906,23.142084386250154,0.0,18.184894214805727,18.184894214805727,1.0,0.8383342640889547
2026-03-03 12:00:00,49.59569738799999,28.888053809607303,41.333483010196666,23.142084386250154,0.0,18.191398623946526,18.191398623946526,1.0,0.8334086460531872
2026-03-03 13:00:00,50.3251452409,29.315146248188064,41.35389918201709,23.142084386250154,0.0,18.211814795766898,18.211814795766898,1.0,0.8217343235486214
2026-03-03 14:00:00,50.4635841118,29.42772787027334,41.37852577052355,23.142084386250154,0.0,18.236441384273373,18.236441384273373,1.0,0.8199680323706522
2026-03-03 15:00:00,49.75063636,28.993284169637,41.395610261802766,23.142084386250154,0.0,18.253525875552626,18.253525875552626,1.0,0.8320619250427366
2026-03-03 16:00:00,48.5770508997,28.15799116347972,41.37996701786903,23.142084386250154,0.0,18.23788263161887,18.23788263161887,1.0,0.8518418934757643
2026-03-03 17:00:00,45.355037020800005,26.07179327975338,41.343902579856135,23.142084386250154,0.0,18.201818193605977,18.201818193605977,1.0,0.91156143386887
2026-03-03 18:00:00,42.7939409558,24.524624658853412,41.15124697652892,23.142084386250154,0.0,18.00916259027874,18.00916259027874,1.0,0.9616138653608055
2026-03-03 19:00:00,41.9049633124,23.95270184442159,41.012740565936596,23.142084386250154,0.0,17.87065617968641,17.87065617968641,1.0,0.978708423157135
2026-03-03 20:00:00,41.351942709599996,23.5765211252456,40.876402320271694,23.142084386250154,0.0,17.73431793402152,17.73431793402152,1.0,0.9885001681137969
2026-03-03 21:00:00,41.0033515601,23.35308987380624,40.77573368072625,23.142084386250154,0.0,17.633649294476065,17.633649294476065,1.0,0.9944487981905547
2026-03-03 22:00:00,40.5883948408,23.092632608758514,40.588394840800014,23.092632608758514,0.049451777491640314,17.495762232041486,17.446310454549845,0.9978631234479025,1.0000000000000004
2026-03-03 23:00:00,40.741424241,23.17495531451373,40.70855331273645,23.142084386250154,0.0,17.566468926486277,17.566468926486277,1.0,0.9991931816602899
2026-03-04 00:00:00,40.9425420101,23.310038643092792,40.763014648869365,23.142084386250154,0.0,17.620930262619193,17.620930262619193,1.0,0.9956151388649404
2026-03-04 01:00:00,40.45922061620001,23.022322508069752,40.45922061620001,23.022322508069752,0.11976187818040174,17.43689810813026,17.31713622994986,0.9948249312299822,1.0
