commitment_per_hour,total_savings_dollars,total_unused_commitment_waste,total_consumed_commitment,total_paid_commitment,total_eligible_on_demand_cost,total_covered_on_demand_cost,effective_savings_rate,coverage_rate,average_utilization
0.0,0.0,0.0,0.0,0.0,95350.76545173008,0.0,0.0,0.0,
11.571042193125077,21771.735695970634,0.0,25548.861162420588,25548.86116242017,95350.76545173008,47320.59685839076,0.22833309824861608,0.4962791502952969,1.0000000000000164
23.142084386250154,38581.81693267285,299.8871399806566,50797.83518486037,51097.72232484034,95350.76545173008,89679.53925751314,0.40463038497791953,0.9405224890712816,0.9941311055300368
25.45629282487517,36746.51522168499,3185.1319385133006,53022.36261881173,56207.494557324375,95350.76545173008,92954.00977900931,0.38538248799153446,0.9748638024942328,0.9433326113608529
